random_text;degree;data_points;coeffs;nth_root;constant_nth_root;bisection_initial;secant_initial;newton_initial;newton_root;secant_root;poly_val_newton_root;poly_val_secant_root
qkJ0RPlgmK;13;[(0.8693792535654641, 0.010211507203030656), (0.6266195659013281, 0.22859735805421144), (0.6476508228569906, 0.7293046818499234), (0.039995127277481335, 0.19421457585831736), (0.584049517049173, 0.7351711186499597), (0.2683751166180943, 0.8601616579833131), (0.07665272609593099, 0.5351695912546401), (0.3818215877443991, 0.5183077573568885), (0.1275507028160634, 0.3348639771633346), (0.1137019513612536, 0.9203450140331783), (0.4170875909108187, 0.23391476932449118), (0.8846921893879832, 0.6722127383757438), (0.7593091724548688, 0.09676950412115803), (0.3222477852722113, 0.9096662945634005)];[-277280943.5583306, 1578925692.3720753, -4010420921.368985, 6000208082.410683, -5882051938.095362, 3975634272.534704, -1897873446.5132675, 644380434.2555839, -154494715.61917263, 25583365.696351048, -2806634.0189929553, 189831.98242577037, -6948.127574920442, 101.98502036325301];4.333333333333333;2.907424173301105;[-3, 3];[2, 3];3;0.8854378663097534;0.8854375160154913;-0.0007222645629809676;-0.00038367223605462186
tGwJb3HJ4J;11;[(0.2696653341162215, 0.538730247610907), (0.5225037851909539, 0.15655235852057447), (0.5108199980728336, 0.7637756237830727), (0.075513954441907, 0.6402082125665448), (0.27776362713037495, 0.5201400650663301), (0.0734355951322867, 0.7132401305537032), (0.5218977451584258, 0.3233969490194639), (0.5211248132962, 0.04218987614497738), (0.39805509344628554, 0.42730909413493956), (0.8462806373482181, 0.3385578085409644), (0.13067871764820982, 0.5300509873227504), (0.23336775541488697, 0.4085832363371176)];[775452686514.3497, -2992872340601.305, 5033800045858.441, -4863188251168.925, 2991607639962.528, -1226497050232.7654, 340612262722.22296, -63768389918.82257, 7843699087.653776, -600205572.543424, 25597535.837450128, -460466.9562091638];3.6666666666666665;-35.03552854602756;[35, -35];[-36, -35];-35;0.0733801090271151;0.07337752403537065;-0.030430526880081743;-0.0661125832120888
VxVKklXUjO;1;[(0.41649102682032557, 0.2324426220476834), (0.02540522000839318, 0.20203408920479438)];[0.0777541202294566, 0.20005872867380597];0.5;0.04002349491857952;[0, 0];[0, 1];0;-2.5729662696127464;-2.572966269612747;2.7755575615628914e-17;0.0
cYWu02WWKi;1;[(0.9520622629095159, 0.3126740991797118), (0.5960845129941883, 0.20114916683209494)];[0.31329186269126097, 0.014400739434732523];0.5;0.0002073812962670604;[0, 0];[0, 1];0;-0.04596589043528395;-0.04596589043528394;-1.734723475976807e-18;0.0
td1iXHwzTW;13;[(0.331549507960459, 0.9612545942708877), (0.26071478703094497, 0.6852481671350665), (0.21842952173837915, 0.8189203619005404), (0.15527390020050258, 0.3447497739318328), (0.5586554802254529, 0.5309235727044809), (0.13483243941384893, 0.8016448377718489), (0.3309136622579434, 0.9402567720491191), (0.9962252050785181, 0.5215265238814286), (0.8669808784606238, 0.28168404462440233), (0.9164125803373376, 0.6843087708512303), (0.8741050953886046, 0.24445241123439343), (0.338154099071835, 0.2587079351768229), (0.7803211557266555, 0.18940185366720197), (0.8790329987249796, 0.2933538168534945)];[10277776001.17927, -74957902944.06003, 245590882912.95505, -477497011394.38257, 613135262276.1289, -547666144982.5516, 349200872144.4304, -160540876133.33206, 53103766070.131096, -12460793797.820206, 2013465076.221698, -211966589.06586602, 13024242.112920025, -352750.9503332277];4.333333333333333;-19.062724329649033;[19, -19];[-20, -19];-19;0.13470267361739696;0.13470465097081208;-0.014021968061570078;-0.001450808544177562
1npn7knDmf;11;[(0.9149720999740809, 0.865720414958144), (0.574042352178993, 0.07337710597582969), (0.18739532914875823, 0.6257902710451966), (0.02816379506675426, 0.5008889596323275), (0.2980389441122949, 0.6456563528807094), (0.3936649791839798, 0.06838194092284722), (0.6516115283633057, 0.698149602488147), (0.07133054530954142, 0.2885845350425911), (0.4099798546216501, 0.7244634229887119), (0.7136554691752923, 0.545560998503511), (0.640948320379867, 0.9358403081145233), (0.7436863169139332, 0.9135267225924051)];[89148272.32393476, -452486091.94922656, 1005990408.6946628, -1286813464.879321, 1045601481.2616266, -561929789.0746132, 201490265.02663243, -47425423.85622112, 7008956.638306248, -596343.0407090768, 24739.936202466804, -353.2929863825048];3.6666666666666665;-4.953884917919068;[5, -5];[-5, -4];-5;0.028044165465721835;0.028043767877686237;-0.000406341468874416;-0.0020814834483076083
gD5eBz59IC;3;[(0.006325189054662728, 0.4473048703723407), (0.3939518699026302, 0.9195446893869307), (0.6418613089281855, 0.3962198359839536), (0.8802582771484971, 0.21803657687766764)];[9.20244113725342, -14.828686881839864, 5.702368141481179, 0.4118272514149529];1.5;0.5535328345966869;[-1, 1];[0, 1];1;-0.06188003172507693;-0.06187961642523538;2.943973265667754e-06;6.118223233153586e-06
74vEOVrmvH;3;[(0.0049655294397759064, 0.44287036544804825), (0.5125761381350004, 0.3945063233295163), (0.789814968547965, 0.3127613066878029), (0.2922750790366737, 0.6382413980481852)];[6.562080450134056, -8.833265518824504, 2.735357847662252, 0.4295048593730268];1.5;0.5692618167883183;[-1, 1];[0, 1];1;-0.11262824278577178;0.9406372473406831;5.681469628093794e-09;0.6482761745592669
otJbRUgMo9;11;[(0.9341258454164928, 0.4736075005609932), (0.6281332161773787, 0.8788153131757404), (0.9844142063195201, 0.7964085196790138), (0.2957815120942635, 0.7253134908992349), (0.3987807073332168, 0.2924529809065123), (0.06328680138860099, 0.49337834603465835), (0.0826835442669227, 0.7629845068642095), (0.7697139076639088, 0.9500404967077721), (0.29525709990256843, 0.9392978711487012), (0.6279242795067036, 0.2490511442124166), (0.642293207734971, 0.3795982093664312), (0.18803438723506927, 0.43296507355050406)];[4089405136.978078, -21632415247.270977, 49803519530.97916, -65577771273.34794, 54590556938.22046, -29987144631.803226, 11013389946.898252, -2681447177.9591827, 419630690.8175073, -39664499.05797001, 2008122.2666933811, -41034.23167809379];3.6666666666666665;-18.118857557129623;[18, -18];[-19, -18];-18;0.0632721008218797;0.06326980783395889;-0.011071059743699152;-0.08985928740730742
QpphblMTUR;13;[(0.8147450457385454, 0.49679410278617697), (0.6764321921287325, 0.6007708847045956), (0.9183294772380933, 0.3012215544723481), (0.5062322131102578, 0.17015651860418812), (0.11850265424176543, 0.34604946499911327), (0.051293628568369054, 0.04409949267896096), (0.49732639507139054, 0.7446999348778949), (0.2269258940869353, 0.5176461919506562), (0.4341059498271508, 0.024623991388456168), (0.12545719927350074, 0.9800022216774514), (0.2666014033671691, 0.8932309217667335), (0.02155138909395793, 0.7105174486489204), (0.6360712679593671, 0.9290221995457), (0.4364187996353004, 0.32313810842231494)];[3801548376.6101418, -20436673332.189827, 48696898598.165146, -67824413817.93204, 61306434747.286064, -37756184000.564926, 16184223566.445395, -4846820806.406239, 1003290098.0514026, -139849053.91729718, 12526468.10967649, -664909.8642697202, 18004.429472724416, -177.9150067005507];4.333333333333333;-3.3058247472906075;[3, -3];[-4, -3];-3;0.021229569736097416;0.021225762223718775;-0.00034779763046799417;-0.008958193292443184
GYCjWnYTuW;1;[(0.25136083120653663, 0.6335616992851693), (0.4483389389123932, 0.043459860716360876)];[-2.99577372044814, 1.3865818717637126];0.5;1.9226092871037608;[-2, 2];[1, 2];2;0.4628459961109121;0.46284599611091215;2.220446049250313e-16;0.0
i8iQX7zvh2;13;[(0.02600916402966258, 0.47295844491019357), (0.9085497689813375, 0.5150631535855931), (0.3357440309609947, 0.1171657406687916), (0.4116768581190149, 0.9788025916233493), (0.5902110966594273, 0.8214513173789713), (0.6233833660769146, 0.9639072141860725), (0.17965336754495453, 0.2156008965978965), (0.01755342939675497, 0.6386342766111838), (0.416020164169118, 0.6174254258810881), (0.6295300850912836, 0.33507116433100426), (0.6103984471525641, 0.6940421292779765), (0.6444889186570216, 0.30392509959592184), (0.15437811013369607, 0.23566705451027326), (0.6441838987991076, 0.852768285080023)];[10217798168444.662, -56718809221138.48, 140750869742966.84, -206012464231954.25, 197519247125374.88, -130217906673632.4, 60252837598293.58, -19599752133324.85, 4414506413486.76, -664728204230.9194, 62734766597.18884, -3298811060.9705653, 77061062.55236879, -619258.3887796563];4.333333333333333;-21.70630108351041;[22, -22];[-22, -21];-22;0.01755302032192463;0.01754878686474702;-2.1312118862988427;-30.815832916996442
gd8EmdwyJ5;13;[(0.7895223028667777, 0.0896546270300782), (0.004628996116335715, 0.23143546180590202), (0.8314180652561384, 0.4884790329229768), (0.7482790431472062, 0.3142426309941617), (0.16357875981344683, 0.7206028461750127), (0.6232212106417541, 0.9380605591776711), (0.9763822174176126, 0.2830924689827755), (0.7436647187982709, 0.5364376226283974), (0.36549225675372676, 0.23354281714259095), (0.2501790033419249, 0.32131995269097335), (0.2670622601258603, 0.7521208354930258), (0.4649578850929267, 0.9233873341713007), (0.704027963190717, 0.03472707960311672), (0.24062773593444375, 0.49320470603016686)];[1815192952.58659, -11507197982.48151, 32615863592.984043, -54557489567.62146, 59869388570.68411, -45317059636.86918, 24214794440.706863, -9187418430.041283, 2453385535.5378075, -449513996.2562412, 53725225.54406485, -3788383.830282931, 123698.30483240685, -496.3191927277258];4.333333333333333;-4.188887612206858;[4, -4];[-5, -4];-4;0.0046261026248008525;0.0046264597023288915;-0.03452044848660307;-0.001696783203897212
nMBvhrpE3T;5;[(0.36841166519111934, 0.939026826430693), (0.3045848618729965, 0.6693297770666085), (0.921822517732815, 0.7787982495490301), (0.11754878642817446, 0.29709016210231065), (0.8938192085285624, 0.4646538080230165), (0.3361013264245596, 0.6095803485324914)];[2751.697728154644, -7081.575319338674, 6569.291066454905, -2676.980316708814, 477.01020150302793, -28.165010358438707];2.5;-3.8008783168946674;[4, -4];[-4, -3];-4;0.11383420452320255;0.11383501624552798;-6.811121093974748e-05;-3.720878609669853e-07
xzqeu4xWHR;9;[(0.33173754524702603, 0.5964619209782094), (0.7447734119569223, 0.6074629859854351), (0.16516226811425871, 0.7883177355864665), (0.28226622090565046, 0.5905633071327251), (0.25008553974173997, 0.09661221627840644), (0.2593473744223499, 0.6751155462104403), (0.031393209630179, 0.29632995394391204), (0.41809963009406526, 0.48104554927987764), (0.1789934518126005, 0.7604224414170503), (0.250724523548698, 0.9142609938726595)];[-491233234147.93884, 1307822035748.7932, -1468396729784.5908, 915801095234.5519, -349619811433.297, 84411317117.3008, -12774625444.373487, 1147214601.8560953, -53238325.918576896, 863778.5954877196];4.5;20.85453649260129;[-21, 21];[20, 21];21;0.7447734161956385;0.7447739915178376;-6.685270856833085;-996.5443753899308
VlW5wSsfAo;3;[(0.2810784084243907, 0.53976634528622), (0.417833784202968, 0.31977485631283), (0.8217597218626888, 0.2772172224800369), (0.9034232213487104, 0.9723056186867116)];[24.046209285125926, -33.78603331149418, 13.082854984351325, -1.0022587550930635];1.5;-1.0015052704109888;[1, -1];[-2, -1];-1;0.10110969058900163;0.10110969228151374;-4.0973863857374226e-08;-2.9146336011365293e-08
1LHKfBRSDE;1;[(0.565482969904445, 0.2140008616542547), (0.6557644066271672, 0.39716708509507115)];[2.0288359389247175, -0.9332713105377679];0.5;-0.8709953390728828;[1, -1];[-1, 0];-1;0.4600033411436912;0.46000334114369124;-1.1102230246251565e-16;0.0
Pncv3PtRH6;13;[(0.11671469561337267, 0.4470397089044257), (0.8193269808373655, 0.17296996349136606), (0.8104326484423892, 0.8071827035563955), (0.9619791409136635, 0.6781331467595177), (0.14517033494564036, 0.5609582120843386), (0.9204990936296957, 0.3487454692075137), (0.9683598080393264, 0.2073626701482607), (0.3550031713773065, 0.23721230396745452), (0.11283472371779402, 0.26845308900489795), (0.45016142602233833, 0.2820879443310871), (0.424863980636892, 0.0369602897262884), (0.7641980566344818, 0.43080064693030107), (0.335704545449824, 0.9665264845074842), (0.5812766369427816, 0.04555228863654881)];[254535003.5733484, -1788444998.567269, 5644662361.336611, -10573884431.967478, 13085798095.494114, -11268291394.223242, 6925270643.103619, -3064882863.368747, 972768449.3729806, -217651980.47517174, 33194251.771759186, -3251408.20543365, 182747.65077643874, -4448.577502101987];4.333333333333333;-6.948598064630145;[7, -7];[-7, -6];-7;0.11052992886882125;0.11053135957397069;-0.00026908299423666904;-5.445722308650147e-05
B0pi31s42t;5;[(0.7268963555075033, 0.10667613021714861), (0.8934152585043535, 0.5063894869524492), (0.7216915627143348, 0.45051630532558384), (0.2226998124699433, 0.6666084339595438), (0.7690312892355343, 0.6312438864994646), (0.32008163650860755, 0.1716308473956435)];[-48925.22096388438, 143121.6928130446, -158962.76013591883, 82590.07227531291, -19731.23692682826, 1729.2220626256897];2.5;19.73060068101214;[-20, 20];[19, 20];20;0.8946293743997001;0.8946293587324273;-1.0535076398809906e-05;-3.866733322865912e-06
SR24EnkN6G;13;[(0.8406906075328826, 0.24005564375066013), (0.2914734256795196, 0.03355827419357027), (0.7744380803067827, 0.41953386883532806), (0.1773609683224876, 0.6408004180982236), (0.951158342838205, 0.863903836130052), (0.1304735689013763, 0.6091087383067504), (0.39741268258611284, 0.5834797243484884), (0.40991623530193555, 0.36470286422701703), (0.8063067076814854, 0.6191366322497328), (0.9919156568003556, 0.8433373038071328), (0.3600989720838953, 0.06774582801504081), (0.011741865824005826, 0.8485708524108514), (0.3582647224322497, 0.7082080444809418), (0.8881587760700538, 0.8881199619086563)];[-10828123796.827435, 76125066985.48422, -239308915504.18057, 443887396788.0507, -539882493619.80896, 452574322619.7385, -267528266521.17343, 112134063609.3629, -33024537622.85625, 6661674469.239965, -875972622.2975186, 68331672.75964414, -2568875.785018859, 22041.799316863053];4.333333333333333;10.052817059791712;[-10, 10];[10, 11];10;0.9919447473494167;0.9919446506007256;-0.009805916644836543;-0.006945402255951194
mmGV58yrVj;7;[(0.7894682965670207, 0.7051360959690972), (0.8885705826360959, 0.13015951088031552), (0.948786798449909, 0.059502389071463546), (0.8525147270728726, 0.7904650159095848), (0.5922111543502913, 0.8502327978950641), (0.34546957355011076, 0.10018151806771092), (0.5415119488160434, 0.025056595799706094), (0.15684968926093634, 0.4663624612817042)];[89317.27980314092, -385278.7066018219, 690194.2101220839, -661805.6140202157, 363928.6653051492, -113452.24977452336, 18239.86885148243, -1133.0791597940106];3.5;-7.458401975437388;[7, -7];[-8, -7];-7;0.15645410099176724;0.15645441485006384;-0.0004132787448725139;-4.087444654032879e-05
tOP6mUEGAZ;9;[(0.7156594548044838, 0.35895491288938397), (0.8635587914526656, 0.6103567631151079), (0.353205794490993, 0.37129102050670704), (0.5804872521770447, 0.5136209260329037), (0.2698668824397744, 0.9205582052721143), (0.8110883039627158, 0.6434402293189755), (0.813187729170589, 0.4503201481588269), (0.7570254360948759, 0.6791094195049214), (0.7180301357536287, 0.027362461353910295), (0.9639604993375748, 0.28045907241196777)];[157010618.96873906, -998836621.7998371, 2780669748.9271183, -4439421040.801804, 4471172559.713576, -2939433536.2643003, 1258039118.5805905, -336936269.9444882, 51058704.72495056, -3323380.3537324006];4.5;-28.13455243042723;[28, -28];[-29, -28];-28;0.26986084461802845;0.26986080923144123;-0.0011383616365492344;-0.006541103590279818
f9vc4e3rmc;11;[(0.7438407006631151, 0.4714221226834596), (0.958688846301616, 0.6065215133346628), (0.5031465112618316, 0.3835129341301202), (0.6097371554616834, 0.8784151209501023), (0.45918391185424423, 0.0994733959228401), (0.01126243142929717, 0.24207426117941622), (0.12894424040625596, 0.05261809552863517), (0.5644161393684568, 0.7268634309066375), (0.29864673101460704, 0.20101408900942808), (0.8619639025522287, 0.6101608026188146), (0.3546427801360056, 0.19990292718610092), (0.45690133426850954, 0.13083873347696595)];[-181620127.42012012, 996973832.8634787, -2409703625.110794, 3373285391.354926, -3024714104.4091406, 1812354273.6404066, -733545974.7382874, 197661465.54477268, -33903951.954804376, 3360246.955702399, -153543.5779025274, 1348.6771550073686];3.6666666666666665;7.138570830388658;[-7, 7];[7, 8];7;0.9587056186289319;0.9587058869338789;-0.021407200662679315;-0.0314573003595342
gM23b51bIf;1;[(0.48933974058628193, 0.14654337873633783), (0.2736381939518673, 0.24173767393790047)];[-0.4413241197704729, 0.3625008090192902];0.5;0.13140683653963992;[0, 0];[0, 1];0;0.8213936034310163;0.8213936034310164;5.551115123125783e-17;0.0
wqJy4MOzGZ;5;[(0.4335405766615499, 0.5723724853479706), (0.6919405986809335, 0.98536034118949), (0.8250010611527459, 0.05947420432741368), (0.30595935819138564, 0.9538207314813788), (0.43576532547628, 0.03167626849142324), (0.7814587429279336, 0.8090333488636765)];[53251.31170145622, -162195.86318407257, 191988.2274095073, -109819.65405345606, 30183.033859808773, -3173.7040202845888];2.5;-25.155130157859627;[25, -25];[-26, -25];-25;0.3045227563546376;0.304522639342318;-4.944171632814687e-05;-0.0001287442073589773
NH5X3L9DWy;13;[(0.8383994883772624, 0.7590176988691362), (0.14492756047220523, 0.8475523719191635), (0.28743149106951715, 0.8242764252075964), (0.1835270875250059, 0.33933136585486867), (0.1345169489236382, 0.6915446999661421), (0.02742263857034899, 0.6904941741473258), (0.9836304784047365, 0.13939358450669448), (0.2167921795493848, 0.8212780914393536), (0.6271685389040548, 0.1513936513540276), (0.43264121499313657, 0.7925443405572293), (0.6520723259489439, 0.06568871900694395), (0.05046271582330886, 0.33407095415147403), (0.9311718130951231, 0.025293042061377613), (0.5934487062730271, 0.10715172738585133)];[597965232.8571126, -3544311996.537421, 9288461090.828293, -14185674285.344294, 14011887175.883648, -9393975142.690422, 4365874029.678231, -1411948677.2375085, 314512785.4599697, -47060820.672424965, 4522609.814294394, -258283.04882138048, 7605.619359978132, -84.62289851970371];4.333333333333333;-2.784869823633014;[3, -3];[-3, -2];-3;0.026241792129838345;0.02624265181994025;-0.0006571341968424349;-0.00010595745769137466
Rck4nmEWlJ;3;[(0.9288645707020401, 0.22387227531894904), (0.8230255922830562, 0.38312461031489264), (0.25693115901172137, 0.3449458780482044), (0.5166745417305696, 0.5648925452464505)];[0.49557772582639714, -3.335206191597681, 3.1961205385081577, -0.2644735125381925];1.5;-0.41202299576749685;[0, 0];[-1, 0];0;0.09133530374081614;0.09133513730645632;-2.5330959163571976e-08;-4.5794037256685627e-07
l8Yyoa6y1U;9;[(0.5816390459043734, 0.4862669190189679), (0.20564531861042212, 0.2684763618025442), (0.7431541521495209, 0.3427917935080147), (0.661347357970412, 0.2991603980408527), (0.7465062588475407, 0.254197235870786), (0.8254249841496616, 0.6082202165814066), (0.716437015574566, 0.5267056169922848), (0.7384632996132967, 0.06330280716558934), (0.09021751969717606, 0.7248443973432531), (0.11871311316270716, 0.7127224919719404)];[2005002093.0822306, -9399602860.48867, 18882364725.532867, -21165298203.846542, 14435291203.429897, -6124992456.258409, 1587282191.8096519, -237213180.99041468, 18308717.034015983, -556559.5434795653];4.5;-18.913868408082703;[19, -19];[-19, -18];-19;0.09021270434077083;0.09021469366394246;-1.0314627176849172;-0.3057861786801368
Qz30CaLc9E;9;[(0.6982937331091914, 0.4824142854329515), (0.12740536214137899, 0.7599727673717115), (0.8752070355846834, 0.22834593949595783), (0.6329385275575301, 0.599995713155048), (0.12137236067957136, 0.922662953888865), (0.5632482967677752, 0.0009491603201302601), (0.4275869340140521, 0.9855280534248814), (0.7240265648183757, 0.9265924379998529), (0.15508776111325728, 0.5323620109653772), (0.410221821572493, 0.605922282921437)];[-2242803.010605241, 9434595.999242026, -16945400.79722283, 16959559.351038247, -10351047.167770231, 3962651.806610088, -943230.0601944138, 133700.97686939864, -10246.286568306312, 326.0487423702447];4.5;3.6183221331485793;[-4, 4];[3, 4];4;0.875378070461996;0.8753782405254358;-8.271940941995126e-06;-0.00023625108065061795
fUT0PMBovQ;9;[(0.9988580832780835, 0.6988204016228114), (0.5731210651345545, 0.9026754464306718), (0.9690962052169034, 0.25373284380712424), (0.8504518843134964, 0.10784808691394654), (0.1676507350803781, 0.2869976856880839), (0.747801009510784, 0.7868556673907328), (0.10931642371795636, 0.9878376026960468), (0.7304307319097523, 0.09512176921776683), (0.6513056762091954, 0.09691526019455032), (0.2659468490852428, 0.1668217107025689)];[-2169372.2241150206, 11512937.946321916, -26159105.885382555, 33196558.672526076, -25728787.38775768, 12505275.595102822, -3764972.0710100583, 667644.8289459461, -62518.00235773523, 2338.9960548631557];4.5;5.60625980371236;[-6, 6];[5, 6];6;1.0019691901173595;1.0019681975456476;-0.00032516280452909996;-6.517123028970673e-05
A9zww8iDTj;3;[(0.4825013322119649, 0.4198101429267008), (0.3252408083439514, 0.31089226190700825), (0.1632540483272602, 0.9068928205388286), (0.6207141695669937, 0.7740989153346691)];[-16.095462668508418, 29.323069479889597, -15.017288357449981, 2.647042693683326];1.5;1.9135535958096819;[-2, 2];[1, 2];2;1.119754895035676;1.1197546807287422;-2.0404032916587767e-06;7.950353353436412e-08
t96krJZPsy;7;[(0.530518603789767, 0.36561806824393395), (0.7828436449176378, 0.931343914888639), (0.5327194591845525, 0.36657410850945593), (0.23413465723256432, 0.22193750371225118), (0.816908475326208, 0.8503959094327785), (0.1135873059355369, 0.5347672226821563), (0.4091075353199809, 0.3588980869034012), (0.6279474776458898, 0.4255054328645239)];[-6479.079018043507, 21922.76510680138, -30741.288518061163, 23048.169139266436, -9903.545264874454, 2411.371173486734, -302.66313481215, 15.014604945190854];3.5;2.168437111553268;[-2, 2];[2, 3];2;0.8586580906443517;0.858657722717379;-1.6382909421963632e-05;-2.814107034510016e-06
oVPPESfjJ3;11;[(0.7041148792694927, 0.929714098279005), (0.2787177609388324, 0.4775726124943829), (0.38871445740523614, 0.7073106304074056), (0.12043879539542035, 0.2525052377340443), (0.169140834061554, 0.2352471482542009), (0.08547525948182266, 0.14322269476019134), (0.3467610346561856, 0.7600479395655366), (0.9467876213689909, 0.022323534174575443), (0.2113901575914492, 0.8335380136134539), (0.090073668218277, 0.250684165371339), (0.7589040266817512, 0.020445793605634588), (0.19205322462604246, 0.5469503936850106)];[141028548.80345583, -558927177.1314106, 941189425.1151199, -886462738.7797928, 518705204.5071087, -198623316.0033636, 51166983.19477463, -8978260.284976214, 1069068.0931234509, -83559.94537971774, 3888.127072245421, -81.05201771173802];3.6666666666666665;-3.3156749929354805;[3, -3];[-4, -3];-3;0.0814445409743555;0.0814432443940393;-2.5238929168835966e-06;-5.729653121022693e-05
On5m4p5J1w;7;[(0.527783348477168, 0.9816826115072074), (0.0163468442166671, 0.6050930511624372), (0.42511912353671644, 0.4187716709164635), (0.9365399784072302, 0.23957626783630281), (0.5959497563959717, 0.28593699214737023), (0.787608007005298, 0.21150824854536976), (0.14730132601230006, 0.9496901200299064), (0.8565032846308656, 0.2834479560842099)];[13196.113570799187, -49934.24856501569, 75902.84554932923, -58837.94859241576, 24261.035322833737, -4979.609520281437, 401.2689314753373, -4.725602942635655];3.5;-1.5584829852462805;[2, -2];[-2, -1];-2;0.014070434617295994;0.014070611514668275;-0.00010602902726652985;-5.7398846626810496e-05
RKyp8AFSun;13;[(0.8545060607390799, 0.2628413345947489), (0.054644882311783105, 0.6178527123575106), (0.5472579847524195, 0.1869598220970835), (0.6422569168098443, 0.5476787341079152), (0.030746845448701543, 0.3099072163376554), (0.7414445299849849, 0.1453412727530775), (0.1036210845760579, 0.7923064686820591), (0.25321193066093883, 0.3909362910415972), (0.19217897816329144, 0.2886819733336501), (0.8028112164342915, 0.6396327290874645), (0.7804368376630072, 0.09343013722834703), (0.5228426577813116, 0.6009264765430201), (0.7380814975170416, 0.4093850049000979), (0.24622807817530834, 0.7903779944099194)];[1164970218.0363102, -6652770561.626543, 16858636564.156748, -24975970366.425415, 23994032497.129852, -15676118185.561525, 7108496395.13091, -2244445739.088428, 488308397.5774155, -71451481.51204154, 6741327.500948551, -382005.2266220972, 11439.84575864569, -134.08132994176302];4.333333333333333;-3.096928282462672;[3, -3];[-4, -3];-3;0.0302591163567393;0.030259543044377814;-0.0003525010149303398;-7.040248817702377e-05
Nf3vv2q2pY;9;[(0.46942679900603335, 0.12406035580007369), (0.13129346674333597, 0.5511738845022734), (0.2415683800567554, 0.2607240751376463), (0.8339413638741457, 0.864716223331163), (0.9213141191794855, 0.47675739587067334), (0.3772698322562398, 0.4692800644103251), (0.33774605898217325, 0.4588732607193924), (0.6351763302158275, 0.2511537199698395), (0.5285152837755911, 0.14674438089677033), (0.5842143513610681, 0.9777657354078833)];[-2982094.4119589683, 13241267.402475523, -25299531.52826441, 27261801.962133992, -18229428.524479248, 7829169.892162148, -2153938.6761199106, 364641.12628695986, -34267.20464830885, 1349.816069752431];4.5;4.9615409081196;[-5, 5];[4, 5];5;0.9215089603274177;0.9215098861053148;-0.0006323701788915059;-0.002912091231564773
8wurBH5nWn;13;[(0.7595116045562142, 0.9532440182317963), (0.23052696555269458, 0.03045302463879862), (0.3420323970763087, 0.6388393740362718), (0.9054798291470736, 0.9235370161190346), (0.5601653006630198, 0.03329282735707051), (0.8955773558718236, 0.1079315874984168), (0.4455315144148261, 0.7331901146259184), (0.7374342127685891, 0.7218250841268651), (0.2894016369647465, 0.64927303076605), (0.8803710661888673, 0.5865992900890258), (0.32376676433243823, 0.7940618262687337), (0.25024695220913884, 0.16303157100647303), (0.4464815991105462, 0.2794849191819251), (0.7799286937072828, 0.5448875668382036)];[19512960299.40126, -144120594842.6497, 483117448584.72, -972398912106.9507, 1310041045085.8054, -1246492837957.2527, 861139307646.4357, -437072152111.2345, 162894149633.9553, -44012508355.320854, 8378028916.250945, -1063946530.2048225, 80799575.14750385, -2772069.826710785];4.333333333333333;-30.67615767085287;[31, -31];[-31, -30];-31;0.23048352392169735;0.23048411451775502;-0.0006229602731764317;-0.00019860826432704926
P1y5FZ5wNJ;1;[(0.18546176741421871, 0.47059502210931214), (0.8549197984166683, 0.2493856120972331)];[-0.33043058678501336, 0.5318772627421781];0.5;0.2828934226221119;[0, 0];[0, 1];0;1.6096489974405155;1.6096489974405157;1.1102230246251565e-16;0.0
hfDcuHYu6e;1;[(0.6955597199681128, 0.585275858189849), (0.17985588520364304, 0.9077273080126009)];[-0.6252647897606205, 1.0201848602616672];0.5;1.0407771491071174;[-1, 1];[1, 2];1;1.6316045249441278;1.6316045249441278;0.0;0.0
zdsaVQxAQg;3;[(0.559357564578614, 0.8715033764431742), (0.36471511035572113, 0.8777067788861358), (0.023936341496434532, 0.40183583899014585), (0.415260438311128, 0.03786069673393133)];[300.91546255782407, -287.9381773183715, 70.47772225492945, -1.1242960998695593];1.5;-1.081235930816484;[1, -1];[-2, -1];-1;0.01712982462243027;0.017129817934411918;-2.506536503910084e-06;-2.9136893959780252e-06
oew4maDz40;9;[(0.023300858153661785, 0.6199940755556128), (0.8165490623169, 0.03629186057971656), (0.6970017629917467, 0.3634437784972796), (0.6830993319949502, 0.8226266730606339), (0.6931383502388578, 0.812218503503338), (0.920027971467716, 0.46546132520945627), (0.36079554116450085, 0.2141439959864666), (0.2795965391206858, 0.35733559700003503), (0.8564754632967746, 0.6810249761414011), (0.3365011194495837, 0.20021633601044675)];[56236530.08675845, -279573602.6118104, 595985091.0458398, -710555900.7152894, 517720056.3416788, -236170728.89478284, 66153044.46636579, -10573794.523928618, 796288.1708775825, -13583.459850696318];4.5;-8.287943014287746;[8, -8];[-9, -8];-8;0.023299297176732486;0.023298170264380004;-0.0045129851441743085;-0.45538204140393646
4UkPBapjux;5;[(0.06021642430001406, 0.5444496824184796), (0.9889515850734191, 0.25847774993243533), (0.31089442826385205, 0.7631263313380547), (0.5383278472883449, 0.1680898351441289), (0.717980779292355, 0.02698333014406029), (0.5799057825370018, 0.3673960982653435)];[819.0338713948406, -2163.566700994161, 2083.510021042164, -884.2295518441059, 152.10816494818602, -5.835855639373333];2.5;-2.0250782821246354;[2, -2];[-3, -2];-2;0.05252594530971687;0.05252593003141604;-1.510184400643766e-06;-2.6597277074102976e-06
